     19 ago. 2024;10739,344
     20 ago. 2024;25467,396
     21 ago. 2024;14251,782
     22 ago. 2024;12508,84664
     23 ago. 2024;25634,02
     24 ago. 2024;0
     25 ago. 2024;564,8
     26 ago. 2024;10166,553
     27 ago. 2024;23950,926
     28 ago. 2024;9123,864
     29 ago. 2024;10732,1
     30 ago. 2024;12828,083
     02 sept. 2024;6445,07
     03 sept. 2024;7804,864
     04 sept. 2024;30209,555
     05 sept. 2024;16604,366
     06 sept. 2024;14753,70566
     09 sept. 2024;2743,506
     10 sept. 2024;39236,926
     11 sept. 2024;11814,88066
     12 sept. 2024;16990,4328
     13 sept. 2024;11516,328
     16 sept. 2024;29841,444
     17 sept. 2024;11740,208
     18 sept. 2024;19003,02
     19 sept. 2024;8292,492
     20 sept. 2024;8326,799
     23 sept. 2024;22754,249
     24 sept. 2024;18907,248
     25 sept. 2024;14908,684
     26 sept. 2024;4785,392
     27 sept. 2024;9254,3462
     30 sept. 2024;8102,482
     01 oct. 2024;19140,84
     02 oct. 2024;23129,96
     03 oct. 2024;14810,96
     04 oct. 2024;37077,88
     07 oct. 2024;4455,762
     08 oct. 2024;19681,251
     09 oct. 2024;10987,156
     10 oct. 2024;7250,356
     11 oct. 2024;4488,04856
     14 oct. 2024;7899,705
     15 oct. 2024;3736,464
     16 oct. 2024;15007,676
     17 oct. 2024;9358,532
     18 oct. 2024;9362,52
     21 oct. 2024;48967,31
     22 oct. 2024;16649,746
     23 oct. 2024;15520,2906
     24 oct. 2024;8220,642
     25 oct. 2024;10496,066
     28 oct. 2024;1373,34
     29 oct. 2024;17895,3992
     30 oct. 2024;25857,715
     31 oct. 2024;9757,2
     01 nov. 2024;4039,953
     04 nov. 2024;35293,578
     05 nov. 2024;10895,126
     06 nov. 2024;13890,527
     07 nov. 2024;27414,275
     08 nov. 2024;8380,707
     11 nov. 2024;8756,718
     12 nov. 2024;18741,448
     13 nov. 2024;13590,848
     14 nov. 2024;32837,26
     15 nov. 2024;10247,401
     18 nov. 2024;28160,936
     19 nov. 2024;15490,052
     20 nov. 2024;12684,569
     21 nov. 2024;23352,7495
     22 nov. 2024;8662,93
     25 nov. 2024;29945,6
     26 nov. 2024;14071,992
     27 nov. 2024;7213,8
     28 nov. 2024;9684,924
     29 nov. 2024;6851,98
     02 dic. 2024;13806,93408
     03 dic. 2024;13854,516
     04 dic. 2024;16176,078
     05 dic. 2024;11989,718
     06 dic. 2024;11743,6
     09 dic. 2024;14659,4
     10 dic. 2024;8451,143
     11 dic. 2024;7880,939
     12 dic. 2024;18070,34
     13 dic. 2024;12723,362
     16 dic. 2024;5111,969
     17 dic. 2024;9259,6
     18 dic. 2024;24433,60512
     19 dic. 2024;33097,6824
     20 dic. 2024;12753,236
     23 dic. 2024;2862,776
     24 dic. 2024;12700
     26 dic. 2024;10416,812
     27 dic. 2024;7275,393
     30 dic. 2024;20149,68
